procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  1      0 4730320 129720 1555972    0    0     0   464 1322 9100  7  3 88  3  0 2021-12-09 13:28:44
 0  0      0 4729564 129720 1556096    0    0     0   356 1517 10530 11  4 84  1  0 2021-12-09 13:28:45
 0  0      0 4730320 129720 1556096    0    0     0    20  948 6067  4  3 93  0  0 2021-12-09 13:28:46
 5  0      0 4727524 129720 1556268    0    0     0   820 1528 9935 14  4 77  6  0 2021-12-09 13:28:47
 0  0      0 4727548 129720 1556268    0    0     0     0  413 3937  4  2 95  0  0 2021-12-09 13:28:48
 0  0      0 4728304 129720 1556340    0    0     0   840 1651 11549 14  5 76  6  0 2021-12-09 13:28:49
 0  0      0 4732336 129720 1556448    0    0     0     0  985 7548  6  3 91  0  0 2021-12-09 13:28:50
 0  0      0 4732588 129720 1556448    0    0     0   284  812 5943  3  2 96  0  0 2021-12-09 13:28:51
 0  0      0 4730804 129724 1556648    0    0     0   872 1576 11242 11  6 78  5  0 2021-12-09 13:28:52
 0  0      0 4731520 129724 1556648    0    0     0     0 1090 6917  5  2 93  0  0 2021-12-09 13:28:53
 0  0      0 4728304 129724 1556808    0    0     0   752 1614 10095 12  6 78  5  0 2021-12-09 13:28:54
 0  0      0 4729272 129724 1556808    0    0     0     4  862 6355  5  3 92  0  0 2021-12-09 13:28:55
 0  1      0 4730824 129728 1556840    0    0     0   456 1054 8506  5  4 84  7  0 2021-12-09 13:28:56
 0  0      0 4729816 129728 1557228    0    0     0  1620 1631 10921 17  8 55 21  0 2021-12-09 13:28:57
 0  0      0 4731036 129728 1557228    0    0     0     0  848 6242  5  2 93  0  0 2021-12-09 13:28:58
 0  0      0 4735108 129732 1554284    0    0     0   852 1400 11192 13  4 76  8  0 2021-12-09 13:28:59
 0  0      0 4735088 129732 1554288    0    0     0     0 1003 6288  4  3 93  0  0 2021-12-09 13:29:00
 0  0      0 4734856 129732 1554292    0    0     0     4  786 5441  4  2 95  0  0 2021-12-09 13:29:01
 0  0      0 4732316 129732 1554448    0    0     0   772 1615 11773 16  7 73  4  0 2021-12-09 13:29:02
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4732588 129732 1554448    0    0     0     0  956 6336  3  2 95  0  0 2021-12-09 13:29:03
 4  0      0 4732076 129732 1554628    0    0     0   748 3644 20292 22  9 65  4  0 2021-12-09 13:29:04
 0  0      0 4806500 129732 1554632    0    0     0     0 4193 19341 18  9 73  0  0 2021-12-09 13:29:05
 0  0      0 4808284 129732 1554632    0    0     0     0  897 6563  4  3 93  0  0 2021-12-09 13:29:06
 0  0      0 4809292 129732 1554632    0    0     0     4  803 6138  4  4 92  0  0 2021-12-09 13:29:07
 0  0      0 4809292 129732 1554640    0    0     0     0  671 5667  5  3 92  0  0 2021-12-09 13:29:08
 0  0      0 4809292 129732 1554644    0    0     0     0  674 5387  6  2 92  0  0 2021-12-09 13:29:09
 0  0      0 4809536 129732 1554644    0    0     0     0 1120 8116  6  2 92  0  0 2021-12-09 13:29:10
 0  0      0 4809524 129732 1554644    0    0     0     0  809 5637  3  4 92  0  0 2021-12-09 13:29:11
 0  0      0 4809780 129732 1554644    0    0     0     0  813 6327  4  3 93  0  0 2021-12-09 13:29:12
 0  0      0 4809820 129732 1554644    0    0     0     4  694 5320  3  3 94  0  0 2021-12-09 13:29:13
 0  0      0 4810292 129732 1554644    0    0     0     0  876 7070  4  3 93  0  0 2021-12-09 13:29:14
 0  0      0 4810284 129732 1554644    0    0     0     0  748 5570  3  4 94  0  0 2021-12-09 13:29:15
 0  0      0 4810276 129732 1554652    0    0     0     0  769 5411  5  2 93  0  0 2021-12-09 13:29:16
 0  0      0 4810032 129732 1554656    0    0     0    20  687 5323  5  2 93  0  0 2021-12-09 13:29:17
 0  0      0 4809536 129732 1554656    0    0     0     0  682 5649  5  3 92  0  0 2021-12-09 13:29:18
 0  0      0 4809520 129732 1554656    0    0     0     4  760 6152  5  3 92  0  0 2021-12-09 13:29:19
 0  0      0 4809544 129732 1554656    0    0     0     0  678 5524  4  3 94  0  0 2021-12-09 13:29:20
 0  0      0 4809024 129732 1554656    0    0     0     0  673 5983  4  3 93  0  0 2021-12-09 13:29:21
 1  0      0 4809040 129732 1554656    0    0     0   264  705 5891  5  2 93  1  0 2021-12-09 13:29:22
 0  1      0 4809048 129732 1554656    0    0     0     0  857 6699  4  3 93  0  0 2021-12-09 13:29:23
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4809032 129732 1554656    0    0     0     0  824 6225  4  2 94  1  0 2021-12-09 13:29:24
 7  0      0 4808788 129732 1554664    0    0     0     4  594 4756  4  1 95  0  0 2021-12-09 13:29:25
 2  0      0 4808780 129732 1554664    0    0     0     0  857 6246  3  4 93  0  0 2021-12-09 13:29:26
 2  0      0 4808780 129732 1554664    0    0     0    44  636 4882  3  2 96  0  0 2021-12-09 13:29:27
 0  0      0 4808780 129732 1554664    0    0     0     0  889 7091  6  3 91  0  0 2021-12-09 13:29:28
 0  0      0 4809284 129732 1554664    0    0     0     0 1057 8161  8  4 88  0  0 2021-12-09 13:29:29
 0  0      0 4809284 129732 1554664    0    0     0     0 1269 9141  4  8 88  0  0 2021-12-09 13:29:30
 0  0      0 4809284 129732 1554664    0    0     0     4  581 4844  3  2 95  0  0 2021-12-09 13:29:31
 0  0      0 4809032 129732 1554664    0    0     0     0  782 5865  5  2 94  0  0 2021-12-09 13:29:32
 0  0      0 4809032 129732 1554672    0    0     0     0  622 5215  4  2 95  0  0 2021-12-09 13:29:33
 0  0      0 4809032 129732 1554672    0    0     0   112  811 6555  4  2 94  1  0 2021-12-09 13:29:34
 0  0      0 4809032 129732 1554672    0    0     0     0  625 5420  4  3 94  0  0 2021-12-09 13:29:35
 0  0      0 4811048 129732 1554672    0    0     0     0  975 7425  4  2 94  0  0 2021-12-09 13:29:36
 0  0      0 4811048 129732 1554672    0    0     0     4  611 5555  7  2 92  0  0 2021-12-09 13:29:37
 0  0      0 4810796 129732 1554672    0    0     0     0  644 5388  5  3 93  0  0 2021-12-09 13:29:38
 0  0      0 4810292 129732 1554672    0    0     0     0  629 5197  5  3 92  0  0 2021-12-09 13:29:39
 2  0      0 4809788 129732 1554672    0    0     0     0  834 6255  6  2 93  0  0 2021-12-09 13:29:40
 0  0      0 4809788 129732 1554680    0    0     0     0  709 5815  4  3 93  0  0 2021-12-09 13:29:41
 0  0      0 4809788 129732 1554680    0    0     0     0  545 5211  3  2 95  0  0 2021-12-09 13:29:42
 0  0      0 4809788 129732 1554680    0    0     0     4  725 6409  5  2 92  0  0 2021-12-09 13:29:43
 0  0      0 4809788 129732 1554680    0    0     0     0  885 6448  5  4 91  0  0 2021-12-09 13:29:44
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4809788 129732 1554680    0    0     0     0 1057 6825  4  3 93  0  0 2021-12-09 13:29:45
 1  0      0 4809788 129732 1554680    0    0     0     0  899 5590  4  3 94  0  0 2021-12-09 13:29:46
 0  0      0 4809284 129732 1554680    0    0     0     0  679 5234  4  3 93  0  0 2021-12-09 13:29:47
 0  0      0 4808780 129732 1554680    0    0     0    16  775 6694  6  3 91  0  0 2021-12-09 13:29:48
 0  0      0 4808780 129732 1554684    0    0     0     4  621 5173  5  3 92  0  0 2021-12-09 13:29:49
 0  0      0 4808756 129732 1554688    0    0     0     0  893 6505  5  3 92  0  0 2021-12-09 13:29:50
 0  0      0 4808780 129732 1554688    0    0     0     0  760 5933  2  3 96  0  0 2021-12-09 13:29:51
 0  0      0 4808780 129732 1554692    0    0     0     0  732 5190  4  2 94  0  0 2021-12-09 13:29:52
 0  0      0 4808552 129732 1554692    0    0     0    20 1002 7481  5  3 92  0  0 2021-12-09 13:29:53
 1  0      0 4808528 129732 1554692    0    0     0     0  704 6299  5  3 93  0  0 2021-12-09 13:29:54
 0  0      0 4829772 129732 1554692    0    0     0     4  792 5991  4  3 94  0  0 2021-12-09 13:29:55
 0  0      0 4829800 129732 1554692    0    0     0     0  419 4239  3  1 96  0  0 2021-12-09 13:29:56
 0  0      0 4829816 129732 1554696    0    0     0     0  568 5284  5  2 94  0  0 2021-12-09 13:29:57
 0  0      0 4853136 129732 1554696    0    0     0    12  284 3691  4  2 95  0  0 2021-12-09 13:29:58
